,alpha,type,mesh_size,order
2330,3.1796894530660866,hdg,0.033,1
2331,3.0865744267158184,hdg,0.033,1
2332,3.02821338103541,hdg,0.033,1
2333,3.041811079184831,hdg,0.033,1
2334,3.0415744665783317,hdg,0.033,1
2335,3.040442481427356,hdg,0.033,1
2336,3.0175879509133847,hdg,0.033,1
2337,3.028313235035027,hdg,0.033,1
2338,3.1219508108277263,hdg,0.033,1
2339,3.0828050193368517,hdg,0.033,1
2340,3.152701710027948,hdg,0.033,1
2341,3.2447309068722077,hdg,0.033,1
2342,3.160611050660903,hdg,0.033,1
2343,3.0128944716811197,hdg,0.033,1
2344,3.014346423058839,hdg,0.033,1
2345,3.014369302857752,hdg,0.033,1
2346,3.0127094991262537,hdg,0.033,1
2347,3.0134028268299455,hdg,0.033,1
2348,3.0137402932089334,hdg,0.033,1
2349,3.0101068868456187,hdg,0.033,1
2350,3.009343278470422,hdg,0.033,1
2351,3.031263619692321,hdg,0.033,1
2352,3.011551556877066,hdg,0.033,1
2353,3.032929298384745,hdg,0.033,1
2354,3.074781924205092,hdg,0.033,1
2355,3.0826650586407496,hdg,0.033,1
2356,3.078013609620246,hdg,0.033,1
2357,3.0472809139451518,hdg,0.033,1
2358,3.05206065463511,hdg,0.033,1
2359,3.0428630911898362,hdg,0.033,1
2360,3.0577118171048694,hdg,0.033,1
2361,3.0177472619737333,hdg,0.033,1
2362,3.0249097041460127,hdg,0.033,1
2363,3.022698368080001,hdg,0.033,1
2364,3.0461280674430697,hdg,0.033,1
2365,3.1092053719396855,hdg,0.033,1
2366,3.070242429662483,hdg,0.033,1
2367,3.016110366313291,hdg,0.033,1
2368,3.011050726979938,hdg,0.033,1
2369,3.0186572294433622,hdg,0.033,1
2370,3.0173783159221035,hdg,0.033,1
2371,3.0390959156810693,hdg,0.033,1
2372,3.0377032227586755,hdg,0.033,1
2373,3.0124597513468507,hdg,0.033,1
2374,3.008323522732694,hdg,0.033,1
2375,3.1797884967866663,hdg,0.033,1
2376,3.062630939664158,hdg,0.033,1
2377,3.1281881349166447,hdg,0.033,1
2378,3.035073343123191,hdg,0.033,1
2379,3.040507410010209,hdg,0.033,1
2380,3.134148423645717,hdg,0.033,1
2381,3.083947858574374,hdg,0.033,1
2382,3.0543664795228875,hdg,0.033,1
2383,3.292713170822709,hdg,0.033,1
2384,3.0400818652599804,hdg,0.033,1
2385,3.2281804840532473,hdg,0.033,1
2386,3.0227320806224762,hdg,0.033,1
2387,3.028327477386967,hdg,0.033,1
2388,3.008878674483975,hdg,0.033,1
2389,3.0929717757145276,hdg,0.033,1
2390,3.003001257096459,hdg,0.033,1
2391,3.0738691700151133,hdg,0.033,1
2392,3.2694960499154475,hdg,0.033,1
2393,3.029909725567102,hdg,0.033,1
2394,3.002108630079825,hdg,0.033,1
2395,3.011968237912933,hdg,0.033,1
2396,3.065033126314187,hdg,0.033,1
2397,3.1511521855754796,hdg,0.033,1
2398,3.3566409743420733,hdg,0.033,1
2399,3.272188582115886,hdg,0.033,1
2400,3.1899696367467985,hdg,0.033,1
2401,3.1545474069586676,hdg,0.033,1
2402,3.403134016030817,hdg,0.033,1
2403,3.159785109717296,hdg,0.033,1
2404,3.1327474752701554,hdg,0.033,1
2405,3.245718347292001,hdg,0.033,1
2406,3.2891238075158737,hdg,0.033,1
2407,3.3173627724802848,hdg,0.033,1
2408,3.015880363264429,hdg,0.033,1
2409,3.0608193867999387,hdg,0.033,1
2410,3.0101086862815083,hdg,0.033,1
2411,3.030615020950218,hdg,0.033,1
2412,3.227990141398807,hdg,0.033,1
2413,3.013392783875851,hdg,0.033,1
2414,3.012423757782373,hdg,0.033,1
2415,3.0615917874822554,hdg,0.033,1
2416,3.0598141923073134,hdg,0.033,1
2417,3.026710329363804,hdg,0.033,1
2418,3.2881947691943707,hdg,0.033,1
2419,3.6931145299019024,hdg,0.033,1
2420,3.062759716219777,hdg,0.033,1
2421,3.0586823955607634,hdg,0.033,1
2422,3.077481984991805,hdg,0.033,1
2423,3.0177264708451434,hdg,0.033,1
2424,3.0171446920075997,hdg,0.033,1
2425,3.0767563015196027,hdg,0.033,1
2426,3.0837804346594995,hdg,0.033,1
2427,3.114078737731296,hdg,0.033,1
2428,3.0598430370499905,hdg,0.033,1
2429,3.0612500639304066,hdg,0.033,1
2430,3.2165239732959563,hdg,0.033,1
2431,3.059929965140914,hdg,0.033,1
2432,3.010291458690294,hdg,0.033,1
2433,3.0095873140962452,hdg,0.033,1
2434,3.01266015623808,hdg,0.033,1
2435,3.0094260478629993,hdg,0.033,1
2436,3.0183827818618787,hdg,0.033,1
2437,3.071374300092384,hdg,0.033,1
2438,3.0562638042674806,hdg,0.033,1
2439,3.086165204789995,hdg,0.033,1
2440,3.036499913968023,hdg,0.033,1
2441,3.061377247882517,hdg,0.033,1
2442,3.0116689553540628,hdg,0.033,1
2443,3.0118578337134436,hdg,0.033,1
2444,3.0502323010687205,hdg,0.033,1
2445,3.075871243865439,hdg,0.033,1
2446,3.0364776751183733,hdg,0.033,1
2447,3.0491990435663006,hdg,0.033,1
2448,3.284019104245276,hdg,0.033,1
2449,3.144363359949059,hdg,0.033,1
2450,3.027447608639481,hdg,0.033,1
2451,3.017102162349858,hdg,0.033,1
2452,3.0304382109396006,hdg,0.033,1
2453,3.102135611505234,hdg,0.033,1
2454,3.0253156953594282,hdg,0.033,1
2455,3.0594830280524365,hdg,0.033,1
2456,3.016809304988099,hdg,0.033,1
2457,3.0193297472919687,hdg,0.033,1
2458,3.0113924107646666,hdg,0.033,1
2459,3.0172130234393357,hdg,0.033,1
2460,3.024396729752414,hdg,0.033,1
2461,3.0291162761673305,hdg,0.033,1
2462,3.10593871276129,hdg,0.033,1
2463,3.049833454829661,hdg,0.033,1
2464,3.086437609067346,hdg,0.033,1
2465,3.132589157039401,hdg,0.033,1
2466,3.321602470295776,hdg,0.033,1
2467,3.1840222413978214,hdg,0.033,1
2468,3.0252462407302123,hdg,0.033,1
2469,3.1988610303225853,hdg,0.033,1
2470,3.050306616480145,hdg,0.033,1
2471,3.0435338579939413,hdg,0.033,1
2472,3.0049860571815703,hdg,0.033,1
2473,3.002748364507773,hdg,0.033,1
2474,3.0202816651311726,hdg,0.033,1
2475,3.0205890846550947,hdg,0.033,1
2476,3.0324383543790185,hdg,0.033,1
2477,3.0214487726331885,hdg,0.033,1
2478,3.0413234088350554,hdg,0.033,1
2479,3.062896113369854,hdg,0.033,1
2480,3.0808030886607454,hdg,0.033,1
2481,3.0104658218591456,hdg,0.033,1
2482,3.009903994922958,hdg,0.033,1
2483,3.020770695881506,hdg,0.033,1
2484,3.0011520608296514,hdg,0.033,1
2485,3.0551473370352036,hdg,0.033,1
2486,3.0355137262343193,hdg,0.033,1
2487,3.010722455139207,hdg,0.033,1
2488,3.011556861265125,hdg,0.033,1
2489,3.460806412384214,hdg,0.033,1
2490,3.511255902203387,hdg,0.033,1
2491,3.0084087442672316,hdg,0.033,1
2492,3.1492788167461447,hdg,0.033,1
2493,3.029464075211706,hdg,0.033,1
2494,3.078057603905014,hdg,0.033,1
2495,3.1880154786759225,hdg,0.033,1
2496,3.5282903562787626,hdg,0.033,1
2497,3.0186496790154598,hdg,0.033,1
2498,3.055631367115092,hdg,0.033,1
2499,3.249289439490364,hdg,0.033,1
2500,3.03881115164945,hdg,0.033,1
2501,3.722698131901411,hdg,0.033,1
2502,3.0815463824154024,hdg,0.033,1
2503,3.1746803403258483,hdg,0.033,1
2504,3.013137659120163,hdg,0.033,1
2505,3.017761036418364,hdg,0.033,1
2506,3.0216475650202415,hdg,0.033,1
2507,3.808252118689141,hdg,0.033,1
2508,3.5759894284904528,hdg,0.033,1
2509,3.474918220744981,hdg,0.033,1
2510,3.304092689377617,hdg,0.033,1
2511,3.1805484688727246,hdg,0.033,1
2512,3.2833819917682834,hdg,0.033,1
2513,3.6996818913025593,hdg,0.033,1
2514,3.5809582630777714,hdg,0.033,1
2515,3.0555253464713816,hdg,0.033,1
2516,3.0576734056866974,hdg,0.033,1
2517,3.0136826078471817,hdg,0.033,1
2518,3.137783983257389,hdg,0.033,1
2519,3.4036943015222327,hdg,0.033,1
2520,3.0256455725865727,hdg,0.033,1
2521,3.0404236432877068,hdg,0.033,1
2522,3.0055652561721753,hdg,0.033,1
2523,3.121114765673824,hdg,0.033,1
2524,3.0505402984880803,hdg,0.033,1
2525,3.0271784336392358,hdg,0.033,1
2526,3.079228654399738,hdg,0.033,1
2527,3.096360197508706,hdg,0.033,1
2528,3.1246384921991703,hdg,0.033,1
2529,3.175917656660125,hdg,0.033,1
2530,3.00880947043213,hdg,0.033,1
2531,3.019581856329994,hdg,0.033,1
2532,3.0336585017032704,hdg,0.033,1
2533,3.015863293061786,hdg,0.033,1
2534,3.0585673411085086,hdg,0.033,1
2535,3.0516290008178677,hdg,0.033,1
2536,3.0837751141714023,hdg,0.033,1
2537,3.0143808383314834,hdg,0.033,1
2538,3.051624294217935,hdg,0.033,1
2539,3.110347008073817,hdg,0.033,1
2540,3.2041127159431917,hdg,0.033,1
2541,3.0110790802839236,hdg,0.033,1
2542,3.008974515897287,hdg,0.033,1
2543,3.0269316881116497,hdg,0.033,1
2544,3.0170293542896216,hdg,0.033,1
2545,3.0388965909210586,hdg,0.033,1
2546,3.048269039811882,hdg,0.033,1
2547,3.076177347857246,hdg,0.033,1
2548,3.0534183559211923,hdg,0.033,1
2549,3.1186390553854273,hdg,0.033,1
2550,3.107848796882403,hdg,0.033,1
2551,3.3655745643189525,hdg,0.033,1
2552,3.059987998921883,hdg,0.033,1
2553,3.075792629510455,hdg,0.033,1
2554,3.0653389017162533,hdg,0.033,1
2555,3.113493286281072,hdg,0.033,1
2556,3.3230401573188404,hdg,0.033,1
2557,3.368848219651399,hdg,0.033,1
2558,3.045082309770382,hdg,0.033,1
2559,3.04173909939728,hdg,0.033,1
2560,3.068926170296238,hdg,0.033,1
2561,3.077425023696511,hdg,0.033,1
2562,3.012574299158914,hdg,0.033,1
2563,3.0039341959739136,hdg,0.033,1
2564,3.0324898984473787,hdg,0.033,1
2565,3.0381475953003365,hdg,0.033,1
2566,3.012419720966181,hdg,0.033,1
2567,3.0044576063979935,hdg,0.033,1
2568,3.0193852714695995,hdg,0.033,1
2569,3.8966395470099373,hdg,0.033,1
2570,3.0370708873813026,hdg,0.033,1
2571,3.035926234339073,hdg,0.033,1
2572,3.0089209749857515,hdg,0.033,1
2573,3.0274502063496156,hdg,0.033,1
2574,3.0416211662534423,hdg,0.033,1
2575,3.059730201166329,hdg,0.033,1
2576,3.065592452750965,hdg,0.033,1
2577,3.1729747424007724,hdg,0.033,1
2578,3.0628485405295094,hdg,0.033,1
2579,3.3751319000585926,hdg,0.033,1
2580,3.145885312145768,hdg,0.033,1
2581,3.0243475447152184,hdg,0.033,1
2582,3.0231057194911464,hdg,0.033,1
2583,3.0092394268078433,hdg,0.033,1
2584,3.0789171907297703,hdg,0.033,1
2585,3.0729667726116046,hdg,0.033,1
2586,3.2036411498802044,hdg,0.033,1
2587,3.114641778015415,hdg,0.033,1
2588,3.0097959707784345,hdg,0.033,1
2589,3.0842136123575985,hdg,0.033,1
2590,3.286389851225053,hdg,0.033,1
2591,3.3415421924927085,hdg,0.033,1
2592,3.0086100756761747,hdg,0.033,1
2593,3.4487737484043235,hdg,0.033,1
2594,3.0779830744164176,hdg,0.033,1
2595,3.3547479414061936,hdg,0.033,1
2596,3.036528528324519,hdg,0.033,1
2597,3.7128059308416446,hdg,0.033,1
2598,3.0389351713315493,hdg,0.033,1
2599,3.0250275957677824,hdg,0.033,1
2600,3.2980303570099463,hdg,0.033,1
2601,3.0190871455727772,hdg,0.033,1
2602,3.842512180893946,hdg,0.033,1
2603,3.4907843087296717,hdg,0.033,1
2604,3.019508477946978,hdg,0.033,1
2605,3.511583608293237,hdg,0.033,1
2606,3.0293415605244474,hdg,0.033,1
2607,3.0023734177422092,hdg,0.033,1
2608,3.0845540274940717,hdg,0.033,1
2609,3.0541026676452057,hdg,0.033,1
2610,3.0281692289528648,hdg,0.033,1
2611,3.074136183730595,hdg,0.033,1
2612,3.056526049017413,hdg,0.033,1
2613,3.013732531117094,hdg,0.033,1
2614,3.4121080231261147,hdg,0.033,1
2615,3.052567578174124,hdg,0.033,1
2616,3.0129008141486926,hdg,0.033,1
2617,3.0309162176392044,hdg,0.033,1
2618,3.0231168372728243,hdg,0.033,1
2619,3.1047345665570707,hdg,0.033,1
2620,3.4360399918168554,hdg,0.033,1
2621,3.1359308303825495,hdg,0.033,1
2622,3.293038099917295,hdg,0.033,1
2623,3.235655140490775,hdg,0.033,1
2624,3.1664954618661674,hdg,0.033,1
2625,3.3949782891461124,hdg,0.033,1
2626,3.078951272667454,hdg,0.033,1
2627,3.1049829794111665,hdg,0.033,1
2628,3.3481954285928857,hdg,0.033,1
2629,3.1904829092983937,hdg,0.033,1
2630,3.018500082360398,hdg,0.033,1
2631,3.022415307357819,hdg,0.033,1
2632,3.708352293837465,hdg,0.033,1
2633,3.3956350748349293,hdg,0.033,1
2634,3.006013724620134,hdg,0.033,1
2635,3.047633684797777,hdg,0.033,1
2636,3.040616215599286,hdg,0.033,1
2637,3.042553768383323,hdg,0.033,1
2638,3.1031772600037772,hdg,0.033,1
2639,3.3467981943178433,hdg,0.033,1
2640,3.285712272316235,hdg,0.033,1
2641,3.2765051017997453,hdg,0.033,1
2642,3.0542792046422447,hdg,0.033,1
2643,3.0541156902345366,hdg,0.033,1
2644,3.337673239667284,hdg,0.033,1
2645,3.0721174384745975,hdg,0.033,1
2646,3.0570898638306736,hdg,0.033,1
2647,3.0098374596132005,hdg,0.033,1
2648,3.0408122723966295,hdg,0.033,1
2649,3.0882747633461567,hdg,0.033,1
2650,3.0501864355137465,hdg,0.033,1
2651,3.057011391278327,hdg,0.033,1
2652,3.0720075001717393,hdg,0.033,1
2653,3.191967098389073,hdg,0.033,1
2654,3.1165232299978185,hdg,0.033,1
2655,3.0741262539584473,hdg,0.033,1
2656,3.029653087041497,hdg,0.033,1
2657,3.020527245617643,hdg,0.033,1
2658,3.019814628210184,hdg,0.033,1
2659,3.0520792241319796,hdg,0.033,1
2660,3.1061044157128905,hdg,0.033,1
2661,3.1726477715685792,hdg,0.033,1
2662,3.0363838863698227,hdg,0.033,1
2663,3.080380668753723,hdg,0.033,1
2664,3.023239491444151,hdg,0.033,1
2665,3.024682315455096,hdg,0.033,1
2666,3.083020403810468,hdg,0.033,1
2667,3.108668561377253,hdg,0.033,1
2668,3.033957277897538,hdg,0.033,1
2669,3.019736262008385,hdg,0.033,1
2670,3.065721675658224,hdg,0.033,1
2671,3.0731145280550263,hdg,0.033,1
2672,3.0292700385560667,hdg,0.033,1
2673,3.336774924167643,hdg,0.033,1
2674,3.0076509684891484,hdg,0.033,1
2675,3.126404650842093,hdg,0.033,1
2676,3.1974967442001954,hdg,0.033,1
2677,3.226006693463488,hdg,0.033,1
2678,3.4037376714850733,hdg,0.033,1
2679,3.105768499708016,hdg,0.033,1
2680,3.102398375218881,hdg,0.033,1
2681,3.01536374086189,hdg,0.033,1
2682,3.0936846930269297,hdg,0.033,1
2683,3.0645181020537495,hdg,0.033,1
2684,3.521348606184721,hdg,0.033,1
2685,3.0329677462987013,hdg,0.033,1
2686,3.027739306207993,hdg,0.033,1
2687,3.3058739490810756,hdg,0.033,1
2688,3.117514257635191,hdg,0.033,1
2689,3.181061188926512,hdg,0.033,1
2690,3.489154884605703,hdg,0.033,1
2691,3.2134928881525933,hdg,0.033,1
2692,3.122463328258427,hdg,0.033,1
2693,3.0922826937315007,hdg,0.033,1
2694,3.1177267194839824,hdg,0.033,1
2695,3.057752740507994,hdg,0.033,1
2696,3.053712485454189,hdg,0.033,1
2697,3.142607963616789,hdg,0.033,1
2698,3.0551935522024802,hdg,0.033,1
2699,3.02482274822734,hdg,0.033,1
2700,3.4650855616662053,hdg,0.033,1
2701,3.3791671766941125,hdg,0.033,1
2702,3.1117221492778495,hdg,0.033,1
2703,3.067342989188079,hdg,0.033,1
2704,3.0734313310548704,hdg,0.033,1
2705,3.0648711214512785,hdg,0.033,1
2706,3.232837936393795,hdg,0.033,1
2707,3.5355291878702477,hdg,0.033,1
2708,3.4575239494732717,hdg,0.033,1
2709,3.0438249996483813,hdg,0.033,1
2710,3.096807490828799,hdg,0.033,1
2711,3.082238223198939,hdg,0.033,1
2712,3.3667669811052137,hdg,0.033,1
2713,3.1140834826139194,hdg,0.033,1
2714,3.0901263123891294,hdg,0.033,1
2715,3.8266497041625254,hdg,0.033,1
2716,3.042155481792374,hdg,0.033,1
2717,3.0519832148982675,hdg,0.033,1
2718,3.072512688349684,hdg,0.033,1
2719,3.0644234349104056,hdg,0.033,1
2720,3.0153963952631466,hdg,0.033,1
2721,3.294381035093772,hdg,0.033,1
2722,3.042161428495226,hdg,0.033,1
2723,3.110169953733976,hdg,0.033,1
2724,3.1055812738175366,hdg,0.033,1
2725,3.0219021508108295,hdg,0.033,1
2726,3.0407910432277347,hdg,0.033,1
2727,3.017632357003345,hdg,0.033,1
2728,3.0728634036047566,hdg,0.033,1
2729,3.0709475042080427,hdg,0.033,1
2730,3.0589145456758886,hdg,0.033,1
2731,3.0514140524534112,hdg,0.033,1
2732,3.0677886637766383,hdg,0.033,1
2733,3.068218373554715,hdg,0.033,1
2734,3.165015362869297,hdg,0.033,1
2735,3.2086443465162784,hdg,0.033,1
2736,3.16700153035188,hdg,0.033,1
2737,3.497798708594054,hdg,0.033,1
2738,3.2101910189807206,hdg,0.033,1
2739,3.050885545695263,hdg,0.033,1
2740,3.0376675174378986,hdg,0.033,1
2741,3.051526408366763,hdg,0.033,1
2742,3.187652116306652,hdg,0.033,1
2743,3.111816614558008,hdg,0.033,1
2744,3.223278351023639,hdg,0.033,1
2745,3.198524705073248,hdg,0.033,1
2746,3.4906994505652875,hdg,0.033,1
2747,3.3406125034190746,hdg,0.033,1
2748,3.248735082167808,hdg,0.033,1
2749,3.12335123724041,hdg,0.033,1
2750,3.3035778993154823,hdg,0.033,1
2751,3.083933954631775,hdg,0.033,1
2752,3.050214194752622,hdg,0.033,1
2753,3.0988486251830745,hdg,0.033,1
2754,3.253154419953075,hdg,0.033,1
2755,3.3575875180723127,hdg,0.033,1
2756,3.4195507511551155,hdg,0.033,1
2757,3.034444619311044,hdg,0.033,1
2758,3.039654162462426,hdg,0.033,1
2759,3.0302183415969948,hdg,0.033,1
2760,3.0285989167527294,hdg,0.033,1
2761,3.0468414152635295,hdg,0.033,1
2762,3.2581868590487115,hdg,0.033,1
2763,3.253541782002021,hdg,0.033,1
2764,3.3556713488642513,hdg,0.033,1
2765,3.627738770537583,hdg,0.033,1
2766,3.0526037460797646,hdg,0.033,1
2767,3.1153041799165244,hdg,0.033,1
2768,3.2500539938459205,hdg,0.033,1
2769,3.083138607454832,hdg,0.033,1
2770,3.185989605695034,hdg,0.033,1
2771,3.0702703875329114,hdg,0.033,1
2772,3.1197369707931695,hdg,0.033,1
2773,3.0671618323568626,hdg,0.033,1
2774,3.095774050459342,hdg,0.033,1
2775,3.049351389861334,hdg,0.033,1
2776,3.2391261493724657,hdg,0.033,1
2777,3.1416182185614154,hdg,0.033,1
2778,3.1212401457055914,hdg,0.033,1
2779,3.041768195550494,hdg,0.033,1
2780,3.103513113092475,hdg,0.033,1
2781,3.1309147866299525,hdg,0.033,1
2782,3.0701727995792134,hdg,0.033,1
2783,3.0961065384520663,hdg,0.033,1
2784,3.1269034203131296,hdg,0.033,1
2785,3.1396867073164767,hdg,0.033,1
2786,3.4979318787044242,hdg,0.033,1
2787,3.30345904155866,hdg,0.033,1
2788,3.0884493934314032,hdg,0.033,1
2789,3.0806707037030643,hdg,0.033,1
2790,3.0761780661068676,hdg,0.033,1
2791,3.083818047072083,hdg,0.033,1
2792,3.2519321758931454,hdg,0.033,1
2793,3.3859009398648086,hdg,0.033,1
2794,3.3502238317905837,hdg,0.033,1
2795,3.0427042366480292,hdg,0.033,1
2796,3.068379533562568,hdg,0.033,1
2797,3.0781116631091736,hdg,0.033,1
2798,3.2985961668056887,hdg,0.033,1
2799,3.1014659612238358,hdg,0.033,1
2800,3.0954007363305562,hdg,0.033,1
2801,3.1087363535842383,hdg,0.033,1
2802,3.0847980304006732,hdg,0.033,1
2803,3.104474608215054,hdg,0.033,1
2804,3.2756191914918826,hdg,0.033,1
2805,3.1543521684068896,hdg,0.033,1
2806,3.1014520316966867,hdg,0.033,1
2807,3.573609427464479,hdg,0.033,1
2808,3.310424366570823,hdg,0.033,1
2809,3.0903512767114223,hdg,0.033,1
2810,3.2078335674565404,hdg,0.033,1
2811,3.064443583266827,hdg,0.033,1
2812,3.0476588974027714,hdg,0.033,1
2813,3.324273938776257,hdg,0.033,1
2814,3.3465425588100266,hdg,0.033,1
2815,3.2296272508524946,hdg,0.033,1
2816,3.054073320080355,hdg,0.033,1
2817,3.133715608106999,hdg,0.033,1
2818,3.1034087796778986,hdg,0.033,1
2819,3.204262245690004,hdg,0.033,1
2820,3.326858101353378,hdg,0.033,1
2821,3.2136507923413737,hdg,0.033,1
2822,3.2583575991562572,hdg,0.033,1
2823,3.0941068925049464,hdg,0.033,1
2824,3.0786619877537027,hdg,0.033,1
2825,3.3622835731132383,hdg,0.033,1
2826,3.241422836330956,hdg,0.033,1
2827,3.12658441411558,hdg,0.033,1
2828,3.327742780496843,hdg,0.033,1
2829,3.193128289655312,hdg,0.033,1
2830,3.2524056963425463,hdg,0.033,1
2831,3.5840631637004234,hdg,0.033,1
2832,3.2625072700516604,hdg,0.033,1
2833,3.3853222241129024,hdg,0.033,1
2834,3.2452771443898425,hdg,0.033,1
2835,3.353130963846788,hdg,0.033,1
2836,3.2462858005115924,hdg,0.033,1
2837,3.1593115424552733,hdg,0.033,1
2838,3.0484250054445896,hdg,0.033,1
2839,3.492756572413265,hdg,0.033,1
2840,3.1469287759544105,hdg,0.033,1
2841,3.1980688558531853,hdg,0.033,1
2842,3.2414811479364296,hdg,0.033,1
2843,3.1669295806285795,hdg,0.033,1
2844,3.016826885162157,hdg,0.033,1
2845,3.083194097343046,hdg,0.033,1
2846,3.0934404381776526,hdg,0.033,1
2847,3.0661238444527514,hdg,0.033,1
2848,3.1606571112012136,hdg,0.033,1
2849,3.0891269861722517,hdg,0.033,1
2850,3.11679724903618,hdg,0.033,1
2851,3.1631983974345026,hdg,0.033,1
2852,3.345181861573196,hdg,0.033,1
2853,3.2635135553969152,hdg,0.033,1
2854,3.221441406022672,hdg,0.033,1
2855,3.262161550749929,hdg,0.033,1
2856,3.170003747259463,hdg,0.033,1
2857,3.1553800581763767,hdg,0.033,1
2858,3.1644528858092658,hdg,0.033,1
2859,3.246445840561017,hdg,0.033,1
2860,3.1547325258824452,hdg,0.033,1
2861,3.2172316080401213,hdg,0.033,1
2862,3.1325583749282746,hdg,0.033,1
2863,3.4788815512477287,hdg,0.033,1
2864,3.2456259085088557,hdg,0.033,1
2865,3.404611997651873,hdg,0.033,1
2866,3.067008117827291,hdg,0.033,1
2867,3.505067540896258,hdg,0.033,1
2868,3.4793056312466337,hdg,0.033,1
2869,3.224776146601653,hdg,0.033,1
2870,3.362194002902295,hdg,0.033,1
2871,3.256950729596448,hdg,0.033,1
2872,3.3106498472545796,hdg,0.033,1
2873,3.0270198378588824,hdg,0.033,1
2874,3.2614361729966497,hdg,0.033,1
2875,3.1139688280065982,hdg,0.033,1
2876,3.644634434386317,hdg,0.033,1
2877,3.404379685866572,hdg,0.033,1
2878,3.405567978785081,hdg,0.033,1
2879,3.5708721217927506,hdg,0.033,1
2880,3.3189602204741115,hdg,0.033,1
2881,3.2932678496835077,hdg,0.033,1
2882,3.277988885428549,hdg,0.033,1
2883,3.1303033414525196,hdg,0.033,1
2884,3.2056038027723335,hdg,0.033,1
2885,3.262889234081319,hdg,0.033,1
2886,3.2463090843852296,hdg,0.033,1
2887,3.2924723625945727,hdg,0.033,1
2888,3.247388675565691,hdg,0.033,1
2889,3.252291860145881,hdg,0.033,1
2890,3.209381042727283,hdg,0.033,1
2891,3.152409558277861,hdg,0.033,1
2892,3.5924001774279226,hdg,0.033,1
2893,3.3591745698975655,hdg,0.033,1
2894,3.660427812302706,hdg,0.033,1
2895,3.24776271900422,hdg,0.033,1
2896,3.5455648073117945,hdg,0.033,1
2897,3.243693401748449,hdg,0.033,1
2898,3.374620938692391,hdg,0.033,1
2899,3.262319118606196,hdg,0.033,1
2900,3.5139789667202463,hdg,0.033,1
2901,3.2382515387864985,hdg,0.033,1
2902,3.3923533698342876,hdg,0.033,1
2903,3.308892315308144,hdg,0.033,1
2904,3.198789121056879,hdg,0.033,1
2905,3.167056083474795,hdg,0.033,1
2906,3.347096284091635,hdg,0.033,1
2907,3.061216675118943,hdg,0.033,1
2908,3.2442485666509215,hdg,0.033,1
2909,3.4649862321773894,hdg,0.033,1
2910,3.1860652583952485,hdg,0.033,1
2911,3.30120268687396,hdg,0.033,1
2912,3.1983622412397565,hdg,0.033,1
2913,3.2714885647723726,hdg,0.033,1
2914,3.1631846960231558,hdg,0.033,1
2915,3.2834384433407187,hdg,0.033,1
2916,3.512008003381498,hdg,0.033,1
2917,3.753096370244278,hdg,0.033,1
2918,3.2113961235452395,hdg,0.033,1
2919,3.110741122326568,hdg,0.033,1
2920,3.4289405785168863,hdg,0.033,1
2921,3.144607092994417,hdg,0.033,1
2922,8.605551275463956,hdg,0.25,2
2923,7.984242925410445,hdg,0.25,2
2924,8.121240232418817,hdg,0.25,2
2925,8.328508518817278,hdg,0.25,2
2926,8.342348419102905,hdg,0.25,2
2927,8.018818180962992,hdg,0.25,2
2928,8.335045184407598,hdg,0.25,2
2929,8.149305103391109,hdg,0.25,2
2930,8.234371195169683,hdg,0.25,2
2931,8.133136122408187,hdg,0.25,2
2932,8.034327984394785,hdg,0.25,2
2933,8.605551275463966,hdg,0.25,2
2934,7.95094683783513,hdg,0.25,2
2935,8.04642663550195,hdg,0.25,2
2936,8.184828441221061,hdg,0.25,2
2937,8.097772223365913,hdg,0.25,2
2938,8.53832040992188,hdg,0.25,2
2939,8.24439408311891,hdg,0.25,2
2940,8.448897998999923,hdg,0.25,2
2941,8.560750313429752,hdg,0.25,2
2942,8.807476760568179,hdg,0.25,2
2943,8.245228671463567,hdg,0.25,2
2944,7.954110641994998,hdg,0.25,2
2945,8.573946208131145,hdg,0.25,2
2946,8.549771541878407,hdg,0.25,2
2947,8.680767761711405,hdg,0.25,2
2948,8.340349939241177,hdg,0.25,2
2949,7.909125406998473,hdg,0.25,2
2950,8.020094353026975,hdg,0.25,2
2951,8.056692902171262,hdg,0.25,2
2952,7.969059320203163,hdg,0.25,2
2953,8.044844347043723,hdg,0.25,2
2954,8.033511337218421,hdg,0.25,2
2955,8.008077995989346,hdg,0.25,2
2956,8.00227003150644,hdg,0.25,2
2957,8.73186636155261,hdg,0.25,2
2958,8.605551275463956,hdg,0.125,2
2959,8.004479148321025,hdg,0.125,2
2960,7.938500226840787,hdg,0.125,2
2961,7.91716239495457,hdg,0.125,2
2962,7.914927479343928,hdg,0.125,2
2963,7.917664643119525,hdg,0.125,2
2964,7.872385370339152,hdg,0.125,2
2965,7.928801514084792,hdg,0.125,2
2966,7.963283093378611,hdg,0.125,2
2967,7.999094965189964,hdg,0.125,2
2968,8.054885832865681,hdg,0.125,2
2969,8.001519666634987,hdg,0.125,2
2970,8.218370909988385,hdg,0.125,2
2971,8.03780006387692,hdg,0.125,2
2972,8.278149584729608,hdg,0.125,2
2973,8.16974069025433,hdg,0.125,2
2974,8.05884809549758,hdg,0.125,2
2975,8.089677352608474,hdg,0.125,2
2976,8.102676728942583,hdg,0.125,2
2977,7.957585892359845,hdg,0.125,2
2978,8.104814282433866,hdg,0.125,2
