,A
1359,53.261387173217564
1360,52.89071395267453
1361,53.328476239428234
1362,53.23439294320657
1363,53.292176164264276
1364,53.23878446106437
1365,53.528201758993895
1366,53.5984403241469
1367,53.648147372368655
1368,53.35817847157592
1369,53.59208818385046
1370,53.24432020320983
1371,53.16500216126784
1372,54.044964168018424
1373,53.426926837485155
1374,53.995294737808045
1375,53.76712029518373
1376,53.54306012340234
1377,52.97314955414519
1378,53.207903550365856
1379,53.44938502134906
1380,53.3557168380743
1381,53.70135999134988
1382,53.43581368419468
1383,53.417525650152974
1384,53.22072073929764
1385,53.56202269803745
1386,53.3250256156431
1387,53.50508797538954
1388,53.94652111416544
1389,53.84251019425584
1390,53.616119649411594
1391,53.68042430208149
1392,53.33030559166215
1393,53.01839501837797
1394,53.112139676809235
1395,53.25639221916079
1396,53.18536910474541
1397,53.19116662526667
1398,53.32036335049611
1399,53.20995100581888
1400,53.50382953716656
1401,53.289374397172146
1402,414.5696411023789
1403,53.30557458796342
1404,2151.4117363037453
1405,1451.352400096458
1406,173.75147411575938
1407,2381.104646455428
1408,132.2819702749481
1409,3649.1620565287176
1410,171.0314934932645
1411,3946.821799279505
1412,205.1248368188063
1413,2901.715009148127
1414,229.47749899044118
1415,6743.464317195283
1416,53.468813783797444
1417,53.18087371341223
1418,53.067155236387464
1419,53.200716238580895
1420,53.07676196658707
1421,53.394093196953264
1422,53.22131214715081
1423,53.57624533241655
1424,53.31075006192508
1425,53.444973965049975
1426,53.29607493090471
1427,53.3287516666676
1428,53.33634732173924
1429,53.350573354796836
1430,53.555869944520836
1431,53.67890320048127
1432,53.59023897111136
1433,53.6169375519402
1434,53.275511402229455
1435,53.32839611215411
1436,53.06723982874598
1437,53.6221701315313
1438,241.47084126000016
1439,52.94904447871214
1440,53.379153122373324
1441,53.136013656663174
1442,53.328251749170754
1443,53.18320787555537
1444,53.176404210477415
1445,53.599411488154516
1446,53.157699069460755
1447,53.27176543783713
1448,53.86803361062455
1449,53.78012019134408
1450,54.12507836199774
1451,53.96605820019023
1452,53.854121809132444
1453,53.836721914660174
1454,53.67205128637324
1455,53.6711222372742
1456,53.81876179909074
1457,53.25859593527187
1458,52.8620028387852
1459,53.44921766548407
1460,53.20346793736143
1461,53.273281549375334
1462,53.189843316851665
1463,53.63295080774648
1464,53.12568928852317
1465,53.266224823269624
1466,53.89292203072654
1467,53.761924013529
1468,54.14728406513654
1469,54.030962185235076
1470,53.19848854856492
1471,53.847588243101455
1472,53.10933219436383
1473,53.15801637089789
1474,53.15850094026769
1475,53.38462743449837
1476,53.81628679917765
1477,53.28927727837143
1478,53.63314467499193
1479,53.358600612732424
1480,53.92586208788677
1481,53.46997974673047
1482,53.21908523449076
1483,54.036689355016016
1484,53.14497500110333
1485,53.198301839814214
1486,53.29294498178172
1487,53.03735157472996
1488,53.15538681728247
1489,52.92950574555606
1490,53.575021864259
1491,53.631213149308934
1492,53.8148584968944
1493,53.49148619554759
1494,53.19582489724411
1495,53.050294380317496
1496,53.47919362141026
1497,53.59596246903983
1498,53.229272199411554
1499,53.09153514234116
1500,53.28019742441336
1501,53.23680232836695
1502,52.99131420429044
1503,53.13103523218036
1504,53.49659068457252
1505,53.885249028698695
1506,53.33264285528854
1507,53.15647732253126
1508,52.99581783144954
1509,53.24051589971156
1510,53.01711034416224
1511,53.10479245245689
1512,53.05478311434076
1513,53.093780008510144
1514,53.08632774905469
1515,53.07376667075489
1516,53.26677394277145
1517,53.007958631581246
1518,3414.0780650187507
1519,1747.7987298590579
1520,1716.505726987703
1521,140.38160249601432
1522,1922.5801037323154
1523,143.77558036759595
1524,3053.4734837856513
1525,165.15360518611067
1526,3189.224459539474
1527,165.67139918367553
1528,1918.3029377726157
1529,131.05794570573894
1530,3414.0780650259485
1531,53.22704999506756
1532,53.220712859208646
1533,53.262846628239885
1534,53.23143775566263
1535,53.241716555489404
1536,53.101892961221985
1537,53.12768707075864
1538,53.07460812804653
1539,53.03568634697349
1540,53.25672557067508
1541,52.977883600068076
1542,53.36732768174849
1543,53.74435139074965
1544,53.788515717196255
1545,53.69615359679707
1546,53.80254396713515
1547,53.743990413581514
1548,53.784422439629466
1549,53.81965975742017
1550,53.74520109297115
1551,53.785079435765184
1552,53.800354829922696
1553,182.50292739554132
1554,1134.5089190653644
1555,53.38468006866417
1556,53.63144384105716
1557,53.85721833827098
1558,53.03655344854894
1559,53.00616811386459
1560,53.23965373300165
1561,53.0529359517445
1562,52.907552609513566
1563,53.24718288871902
1564,52.92937866806555
1565,53.80301540504977
1566,53.489772862616135
1567,54.01660584112484
1568,899.7535220235243
1569,53.96824528020582
1570,53.79779643596573
1571,53.86014434304167
1572,53.69740118596643
1573,53.11081325329048
1574,53.55220772134412
1575,53.193833936805234
1576,52.924913396697406
1577,53.004236517916354
1578,53.15904532103419
1579,52.91608535924434
1580,53.28798869209746
1581,54.68701761826006
1582,54.03520590448554
1583,53.576221822087845
1584,54.073005462374184
1585,53.61569775727111
1586,54.16476712400623
1587,53.47052308123861
1588,53.08834404761547
1589,53.153008894301315
1590,53.90331605638056
1591,53.9951514848441
1592,53.43945060395089
1593,53.9239641372436
1594,54.051077755609
1595,53.887119743654104
1596,53.11880649601018
1597,53.33142025710772
1598,52.98207010007606
1599,53.99339868247795
1600,53.9313972925212
1601,53.99043232012412
1602,53.129197112120295
1603,52.924539179532566
1604,52.973752860862454
1605,53.79273397288962
1606,54.00637532419514
1607,53.397128633657296
1608,53.23634156396466
1609,52.9554701329467
1610,53.18107231556452
1611,52.99625808386956
1612,53.76457301382478
1613,53.89721280147202
1614,52.98280680138492
1615,53.09759633362278
1616,53.22050968493815
1617,52.88496099528587
1618,53.01271987176152
1619,53.086188090845894
1620,53.34062399859841
1621,53.12633731475756
1622,53.03308881164802
1623,53.41846107639702
1624,53.373703815695634
1625,53.00904281954576
1626,53.74145413777561
1627,53.58728460495117
1628,53.15396750500516
1629,53.175690325248596
1630,52.88422597412621
1631,53.60752164570306
1632,53.703137559243686
1633,53.54310500219309
1634,53.33479946661789
1635,53.15131117559623
1636,52.97664664374898
1637,53.21472188546466
1638,52.99719066141749
1639,53.06941821629822
1640,53.027786428559565
1641,53.074724548156816
1642,53.00578095794823
1643,53.055171240067395
1644,53.003480813231576
1645,52.99151190089398
1646,53.20513124509435
1647,52.95867521352184
1648,1976.7345025826953
1649,1107.5736946012523
1650,1048.286051006579
1651,109.37891812748508
1652,862.6604403662973
1653,103.93825096922635
1654,989.3094422553435
1655,102.3446610851825
1656,1146.5709320728643
1657,107.00375626547637
1658,1332.9193297174625
1659,110.7373341170453
1660,1025.7489427144965
1661,95.8276517778838
1662,1976.7345025533164
1663,53.210529525231905
1664,53.13544969868196
1665,53.25596471740177
1666,53.21246436535365
1667,53.220518008864644
1668,53.241014807205175
1669,53.20792726222661
1670,53.217015068832914
1671,53.1840072601446
1672,53.167710072210134
1673,53.127635964383245
1674,53.28419587489789
1675,52.99717853728625
1676,53.36570110227771
1677,53.74856664466312
1678,53.84184505297615
1679,53.69227125240482
1680,53.771572673582796
1681,53.758444373456676
1682,53.70850108091456
1683,53.72919937362835
1684,53.653407136453154
1685,53.71877233615599
1686,53.693654205888585
1687,53.7286697638806
1688,53.778574678562585
1689,140.5603296591859
1690,610.2011894022461
1691,53.38304852203363
1692,53.61615530704002
1693,53.828457857278536
1694,52.96922968759591
1695,52.98734949768236
1696,53.16909688207703
1697,53.07311745250199
1698,52.878116502331935
1699,53.063068665390915
1700,52.865099555184614
1701,53.177787766046976
1702,52.917020786694586
1703,53.68243392838234
1704,53.54384053089385
1705,53.791342635313065
1706,508.60692430302794
1707,53.694742293628885
1708,53.69390449281917
1709,53.79085704802038
1710,53.723313015897446
1711,53.90661206813998
1712,53.67948991036984
1713,53.265322628404654
1714,53.302762694699595
1715,53.251159948204034
1716,52.91832045083099
1717,53.22774443238336
1718,53.10358488657403
1719,53.1859024659732
1720,53.219029273503935
1721,52.8524729816623
1722,53.31485332759292
1723,54.69280614350704
1724,53.66595185042821
1725,53.68991770036346
1726,53.70114346384878
1727,53.684922233664395
1728,53.68860325516201
1729,53.62170633109388
1730,53.80905421786575
1731,53.42356362841471
1732,53.10050432197172
1733,53.08427116099922
1734,53.90222798303341
1735,53.977651252059985
1736,53.42694001414138
1737,53.86887946516652
1738,54.022285109215645
1739,53.90320512938941
1740,53.34923714433758
1741,53.02235000146903
1742,54.05015903747073
1743,53.66956520621085
1744,54.05175908801854
1745,53.10973788671103
1746,52.93522778087576
1747,52.92295974135118
1748,52.87122959204036
1749,52.896977945703235
1750,52.987103882087936
1751,53.06855035810983
1752,53.64436369164749
1753,53.585425025115256
1754,53.61345008986759
1755,53.01536533741505
1756,53.082173204099874
1757,53.55719363603846
1758,53.50639352094477
1759,53.69283581916273
1760,53.39208466410829
1761,53.16692807012028
1762,53.244897140799644
1763,53.54311441538485
1764,53.55778274338556
1765,53.623493908276124
1766,52.82351635255944
1767,53.18554765254117
1768,53.492646780619
1769,53.344834836515965
1770,53.20502194390052
1771,53.42660579727513
1772,53.1109044461544
1773,53.10414637135716
1774,53.49510423513368
1775,53.68582703686286
1776,53.5960328113283
1777,53.67257329861049
1778,53.649933650431905
1779,53.18193460440635
1780,53.59867271445929
1781,53.556439947471134
1782,53.07222881995746
1783,53.086555464551516
1784,53.18407462862748
1785,53.166890275572754
1786,53.1002203419321
1787,53.57822353080016
1788,53.62849722873582
1789,53.1128876469632
1790,53.20196749317929
1791,53.74939649287747
1792,53.72560190134024
1793,53.48168677153585
1794,53.47828004748368
1795,53.6704749814553
1796,53.19095967606356
1797,53.5518582820464
1798,53.777274024740095
1799,53.59728116645177
1800,53.57707982367674
1801,53.543684958822475
1802,53.769458206757946
1803,53.66493046555952
1804,53.33683348410736
1805,53.07300170381245
1806,53.23082344268833
1807,53.36945764534967
1808,53.24053251784082
1809,53.31984649647137
1810,53.177999395
1811,53.24605642663836
1812,53.17681891136853
1813,53.19683060028203
1814,53.25969210455943
1815,53.199050338651546
1816,47.98620697852851
1817,47.994289127263144
1818,48.0689861762501
1819,48.00847085593726
1820,132.01301066216985
1821,48.04691053488973
1822,606.8173893162774
1823,399.71094066800504
1824,90.872939288008
1825,414.4726176677773
1826,75.51393839260811
1827,598.4840819921269
1828,75.88940715492075
1829,675.8502871076183
1830,83.81197547914732
1831,682.8330818480757
1832,88.46147348742409
1833,729.646714127701
1834,88.56016562706131
1835,738.8986212190802
1836,90.4196975612148
1837,631.5015838616416
1838,92.61131652812684
1839,1260.6116656196361
1840,53.461409287057315
1841,53.14520281536808
1842,53.07194144035829
1843,53.11167461332336
1844,53.06222189721519
1845,53.21459377857363
1846,53.176172712331564
1847,53.263334137064206
1848,53.22523341630503
1849,53.26214353358293
1850,53.205810303015724
1851,53.3347961079928
1852,53.173653702634894
1853,48.065107185491165
1854,48.07310652791039
1855,53.424113988445086
1856,48.059666319088706
1857,53.33165596399614
1858,53.33543695521956
1859,53.33741030576584
1860,53.52568097951368
1861,53.61920277395453
1862,53.60615192667785
1863,53.64530747699529
1864,53.6182921746156
1865,53.63377904400252
1866,53.61773655331179
1867,53.62171781315994
1868,53.60484498137178
1869,53.60107387295112
1870,53.308863629788874
1871,53.36213558783521
1872,53.10477431102666
1873,53.65582850316661
1874,99.48492924351676
1875,52.95119904774312
1876,53.3739967339303
1877,53.42985706202914
1878,53.514721163669506
1879,53.373227846877825
1880,53.117053213050916
1881,53.10020969368487
1882,53.209907558030366
1883,53.11893580704492
1884,53.20708070672913
1885,47.98914063842688
1886,48.16173387593855
1887,48.02286814303448
1888,47.98727631985458
1889,267.34595211802366
1890,159.32142525565163
1891,303.53375890854534
1892,48.00207433852721
1893,48.25079016101489
1894,53.81141074203593
1895,53.80684832357445
1896,53.66533342222576
1897,53.6487225487494
1898,53.68626112031881
1899,53.668675641923585
1900,53.70071780809706
1901,53.67223573542802
1902,53.681226235557546
1903,53.66773696665909
1904,53.78705246104238
1905,53.24104849237848
1906,52.8920725221063
1907,53.395765505225356
1908,53.249123481086016
1909,53.316236885367175
1910,53.28218309795365
1911,53.235078897206094
1912,53.22809847090345
1913,53.078854945610956
1914,53.137746622054394
1915,53.12646719877398
1916,53.080852942432564
1917,48.002437405743386
1918,48.27596049840646
1919,53.2387111812709
1920,53.75205636785542
1921,53.77369844939766
1922,48.274747963376036
1923,53.78989307614793
1924,53.646365164358436
1925,53.64610437911466
1926,53.62100143945447
1927,53.631957796414014
1928,53.65184844989246
1929,53.709933085418626
1930,53.3709618427463
1931,53.7176101945607
1932,53.191347147560016
1933,53.27884858426365
1934,53.225548688209514
1935,53.41590619395925
1936,53.69274920116218
1937,53.39372475566313
1938,53.11466630090629
1939,53.123019754791386
1940,53.40269346736618
1941,48.42202324086191
1942,48.42874728094353
1943,53.64905739664635
1944,53.658730158781324
1945,53.681015388867166
1946,53.91447059990489
1947,53.707195586291775
1948,53.683393693867096
1949,53.67016338404333
1950,53.78511707602981
1951,53.398946586753084
1952,53.49450785315105
1953,53.23375776707876
1954,53.622448690848195
1955,53.28292343669138
1956,48.03964080453192
1957,53.338554633881586
1958,48.0604478895764
1959,53.16863773078995
1960,53.20475011162202
1961,52.87136585961833
1962,53.272090041278
1963,47.908431094204644
1964,53.62141483894693
1965,53.75747004428101
1966,53.781937934719174
1967,53.656527157350624
1968,53.63796509787913
1969,53.79784713647898
1970,53.899270180882155
1971,48.027133319275265
1972,53.72675063183546
1973,53.7509404069447
1974,53.29274585818888
1975,53.09101991711288
1976,48.0308442379318
1977,53.23126735734236
1978,48.0385022734477
1979,53.20377681474986
1980,53.31512593858831
1981,53.71642003577702
1982,53.909254880503624
1983,53.44583363983921
1984,53.585453007872346
1985,53.241794886256294
1986,53.379262205022016
1987,53.63730584791406
1988,53.193030296105285
1989,47.917610871614706
1990,53.527372116969914
1991,53.71598775011465
1992,53.723222561086914
1993,53.25781905903001
1994,47.950614022681215
1995,53.50831279976816
1996,53.37365415894869
1997,53.140895706046834
1998,53.28456438183704
1999,47.984565554114766
2000,53.164023813867075
2001,53.65578949356916
2002,53.52974222823089
2003,53.56173437222364
2004,47.927829436374495
2005,53.56467773940396
2006,53.354297599576206
2007,54.058258153520114
2008,53.124631475897196
2009,53.45748425236009
2010,53.27005745229844
2011,54.57047445877343
2012,54.138546750815735
2013,53.76700582256315
2014,53.54088760360374
2015,47.894626098339735
2016,53.47234390089753
2017,53.19866093494254
2018,53.11631578747837
2019,48.12845167176513
2020,48.18437470688743
2021,48.09415178446009
2022,53.53096271635654
2023,47.952556908546086
2024,53.41446323101721
2025,54.302666596523444
2026,53.07354276731844
2027,48.24397064433066
2028,53.236838473781454
2029,48.23364931333304
2030,48.175961822845466
2031,53.49530132897349
2032,52.90240645354676
2033,53.434813065224304
2034,54.1137729475505
2035,52.965016301727175
2036,73238848112.43864
2037,61.756356557077055
2038,73238848112.43864
2039,61.756356557077055
2040,55.55853616601539
2041,2792871.3692839947
2042,55.55902737289603
2043,61.73441789967884
2044,55.5585361662348
2045,55.559027372676574
2046,61.73425805758302
2047,2792871.3569372883
2048,55.55873200113441
2049,2456437.7429346167
2050,2456437.7429344803
2051,55.55873200115792
2052,2146289.814836988
2053,61.734070380851506
2054,55.5587320011344
2055,2456437.742934278
2056,2456437.7429348673
2057,55.558732001157935
2058,2146288.967972618
2059,61.73442400760145
2060,55.5587320011344
2061,2456437.7429349576
2062,2456437.7429345646
2063,55.55873200115792
2064,55.55878453037322
2065,55.559027459346524
2066,55.33440909191187
2067,1413597.6770971098
2068,115034.32836198156
2069,35917.32835540895
2070,1453358.206534701
2071,55.249585735867576
2072,55.24959089725839
2073,55.3344429058554
2074,55.01021492817398
2075,28077.017553210022
2076,55.010218619493294
2077,55.0102174833975
2078,55.09617028175524
2079,55.09616700960783
2080,55.55873200100045
2081,55.02873303015079
2082,29712.60755507024
2083,55.28309561890848
2084,6482.284340975752
2085,12475.080163832248
2086,2315.2396244168262
2087,80929.9637366557
2088,55.0233446521257
2089,55.558732001002625
2090,55.02682853610955
2091,55.73589761085012
2092,55.73395142466576
2093,14141.755941944317
2094,55.963485796937206
2095,55.14931763168241
2096,55.0758436935275
2097,56.391663452209755
2098,55.07844251053612
2099,55.914795786530576
2100,55.558732001000436
2101,55.13222352600657
2102,28811.633156012664
2103,55.697682549729414
2104,10866.178038195243
2105,17910.26477084165
2106,3036.0207675688544
2107,80929.9637366555
2108,55.00171602119693
2109,55.132682222600586
2110,55.253852901875064
2111,56.03894618101707
2112,56.0016685044036
2113,55.176976275550736
2114,55.07551191975008
2115,12422.729610622662
2116,55.852346438245455
2117,55.06463823732233
2118,55.14906300519513
2119,55.4379149693211
2120,55.55873200100046
2121,55.29895593016907
2122,26118.40822294476
2123,55.17557700972836
2124,31508.25456154734
2125,17545.28467003353
2126,9171.59677072195
2127,80929.96373665438
2128,55.135012875971306
2129,55.25864593483095
2130,55.01930288624825
2131,55.25909880510981
2132,55.940556159522416
2133,55.13546644388248
2134,55.019183440344705
2135,7018.820469530502
2136,55.702299934226986
2137,55.059655808020224
2138,55.10814490867504
2139,55.17533618477509
2140,55.10836005610017
2141,55.70214413440943
2142,55.17541814255083
2143,55.05999009679944
2144,55.55873200099117
2145,55.050203529497786
2146,55.095247809682945
2147,55.09791607004678
2148,13765.367655451355
2149,7873.629354601533
2150,6960.215476198559
2151,1494.7301176510964
2152,13765.36765545134
2153,55.05020352949779
2154,55.095247809682924
2155,55.09791607004677
2156,55.55873200099151
2157,55.050203529497836
2158,55.44587682235881
2159,2696.0525419010933
2160,31584.632998685724
2161,55.44587682235708
2162,55.0952478096831
2163,55.09791607004672
2164,55.25339769997697
2165,24221.09303908453
2166,55.46246642333506
2167,55.462466423334526
2168,55.28780905111953
2169,55.2533976999776
2170,55.25339769997731
2171,55.46246642333528
2172,55.28780905112113
2173,55.287809051119645
2174,55.28780905111893
2175,55.25339769997697
2176,55.558732000991185
2177,55.05679888032301
2178,55.229141220481104
2179,55.42961087070768
2180,3602.7061820415634
2181,55.08708995603682
2182,7120.022879252933
2183,5749.271868790671
2184,1627.2401646834187
2185,3681.5387090840873
2186,1457.0592487572587
2187,13765.36765545134
2188,55.041177674829754
2189,55.12134769526432
2190,55.198143056824335
2191,55.18130601194356
2192,55.560948055930695
2193,55.37254235612173
2194,55.446922761290715
2195,55.8314353629854
2196,56.01756580504748
2197,55.40127743975678
2198,55.04431179974401
2199,1454.7586248547605
2200,55.46757625473451
2201,55.796400648874446
2202,55.39187851380949
2203,55.018775392311525
2204,55.113490003314084
2205,55.10905331971074
2206,55.057021469187916
2207,55.13138512139014
2208,55.112590298513766
2209,55.10732512377157
2210,55.087277246143316
2211,55.90086027196527
2212,55.55873200098989
2213,55.04220278916065
2214,55.03186070041218
2215,55.002299759829
2216,55.01174187835028
2217,55.047385168469425
2218,1124.3134224996118
2219,55.30622469314556
2220,1000.7609819092007
2221,2489.6793970043577
2222,331.6561539708881
2223,3446.018356437699
2224,617.1162259410775
2225,2296.7288970884492
2226,754.1667292958873
2227,4455.974906913183
2228,55.04146932197937
2229,55.00824208750538
2230,55.0861765541917
2231,55.064515871417136
2232,55.10390418765278
2233,55.55873200098998
2234,55.02803677868449
2235,55.02373224939168
2236,55.006085250308885
2237,55.477927506413785
2238,804.9254470726457
2239,55.439537269775656
2240,55.62485814585711
2241,55.06577424385061
2242,55.12484313221089
2243,55.123518023425575
2244,55.005051069361976
2245,55.02141560839634
2246,55.00347733117259
2247,55.05200733311363
2248,55.026640952722474
2249,55.623884803656544
2250,55.25180036704785
2251,55.54251181930135
2252,55.125774463593984
2253,55.17153300257203
2254,55.22869508120285
2255,55.06160516353361
2256,55.10924298605884
2257,55.08441952796166
2258,55.023323967417674
2259,55.07915809153955
2260,55.01714336567696
2261,55.0258530720132
2262,55.12073610241443
2263,55.135488453527984
2264,55.55873200098989
2265,55.0651703354091
2266,55.01298612213674
2267,55.07539699224046
2268,55.01975706847328
2269,55.03813050075455
2270,1112.9886303243252
2271,55.217239543201195
2272,1076.5805668643482
2273,3657.848250176187
2274,412.59692808753357
2275,1902.3639761805703
2276,824.20461352041
2277,1845.096404885037
2278,480.06645727063767
2279,4455.9749069131885
2280,55.03818413710029
2281,55.03154677457855
2282,55.13074843071126
2283,55.190988614633426
2284,55.380954408312
2285,55.29731581706724
2286,55.03511514965109
2287,55.33551243609379
2288,55.23804034765255
2289,55.228396505251325
2290,55.58636351561275
2291,55.549389252685316
2292,55.95454338129421
2293,55.32281295696977
2294,665.4221489005694
2295,55.48018805657884
2296,55.05418744834431
2297,55.00674113855447
2298,55.00488768814962
2299,55.056222171017396
2300,55.023939065513225
2301,55.03751129168092
2302,55.001754778127726
2303,55.06004701515029
2304,55.03572785478349
2305,55.24420999187945
2306,55.06591531136557
2307,55.09701792060826
2308,55.12738943998879
2309,55.223888957917495
2310,55.01505577844928
2311,55.112343666907876
2312,55.16525170978236
2313,55.14951329284339
2314,55.12052083092024
2315,55.0466481147313
2316,55.148169714645505
2317,55.22024006350554
2318,55.06606241139033
2319,55.310606679623604
2320,55.09584202209362
2321,55.178781441416064
2322,55.558732000989615
2323,55.07166308720318
2324,55.025231572532064
2325,55.10059042333215
2326,55.09998106556257
2327,55.129903408701246
2328,55.188049602278745
2329,55.12530841886811
2330,507.1416007123666
2331,55.11521953373854
2332,992.1814758019166
2333,655.1569869251846
2334,267.40619129669676
2335,688.1644830836734
2336,192.092344482217
2337,1094.9786871246765
2338,209.84511123950176
2339,1110.698161342601
2340,277.4638582343903
2341,2001.872938500959
2342,55.054423703049224
2343,55.01009456620608
2344,55.02551615129634
2345,55.11555293075473
2346,55.07912309178711
2347,55.18594125715528
2348,55.085571109537696
2349,55.30683931536866
2350,55.10073147466527
2351,55.37067582864941
2352,55.31504620266311
2353,55.22547156982277
2354,55.26946422380098
2355,55.269413839784995
2356,55.641912490862154
2357,55.62106593237666
2358,55.91015538887235
2359,55.339763660172174
2360,374.871737830289
2361,55.534698664610005
2362,55.050196728173155
2363,55.01685140124178
2364,55.00405793752482
2365,55.01888169735874
2366,55.099293185299075
2367,55.13800060238212
2368,55.025142537446946
2369,55.14555051195932
2370,55.07497206661937
2371,55.28864768728364
2372,55.04568816142955
2373,55.13328855893154
2374,55.06364067717736
2375,55.12118749098428
2376,55.02780255326477
2377,55.22006740036466
2378,55.22709890146122
2379,55.11587814560723
2380,55.076206822315584
2381,55.18185355315284
2382,55.237846207218006
2383,55.1249004348703
2384,55.23574660227455
2385,55.03321483765718
2386,55.05815474592363
2387,55.1004301210123
2388,55.23869479451794
2389,55.07044332510228
2390,55.118658070029326
2391,55.15793099601426
2392,55.3319002613594
2393,55.091231478284286
2394,55.03577824547637
2395,55.057836461823086
2396,55.09923349867064
2397,55.027634574921215
2398,55.02290669868796
2399,55.032126693575435
2400,55.498164209586534
2401,55.49426262744132
2402,55.095854447611984
2403,55.285214970719785
2404,55.021158852132935
2405,55.08635616147946
2406,55.083480383754704
2407,55.036944593979
2408,55.01473228374371
2409,55.27396920440775
2410,55.558732000989544
2411,55.07397973195235
2412,55.01574950991184
2413,55.05250157647387
2414,55.009596635858514
2415,55.022292169038316
2416,55.033882841263235
2417,55.04670284503175
2418,55.15295198565894
2419,55.131851231183326
2420,297.2531478408426
2421,55.1130400679604
2422,499.44522527770874
2423,383.2805897991472
2424,157.00647998629609
2425,535.0214987757636
2426,127.70860217305116
2427,716.726710135112
2428,157.61426310386108
2429,756.4462861276317
2430,183.34860776030789
2431,612.4107797774477
2432,199.32833281299287
2433,1095.5371805251443
2434,55.04976856416823
2435,55.006051137372815
2436,55.07598793884201
2437,55.014966453605204
2438,55.021384276032904
2439,55.04009116997062
2440,55.06965908983322
2441,55.161071991286164
2442,55.13489856625402
2443,55.26008990942154
2444,55.10186436272238
2445,55.31267237157252
2446,55.25708417416395
2447,55.15209646805046
2448,55.10432790583335
2449,55.303496513732455
2450,55.09410387361122
2451,55.120625622371
2452,55.454917062046974
2453,55.37347757689133
2454,56.10574892329121
2455,55.28532707220532
2456,216.51353248113213
2457,55.51570470232831
2458,55.06527155727837
2459,55.00545155660084
2460,55.00329355452686
2461,55.004942404375285
2462,55.0259635457965
2463,55.104728119108785
2464,55.24782686017786
2465,55.16342918331982
2466,55.04430943448609
2467,55.04951620707155
2468,55.274618369077444
2469,55.149814227785704
2470,55.051825724826685
2471,55.07614071523223
2472,55.01535925263795
2473,55.00656482488437
2474,55.01835037432843
2475,55.0125009631892
2476,55.18101934380928
2477,55.20223429876384
2478,55.10557732165743
2479,55.02382357049987
2480,55.05418621283208
2481,55.10253888042013
2482,55.216952740084274
2483,55.16210181740108
2484,55.071486116209144
2485,55.05148889270823
2486,55.285302027093145
2487,55.264478797599374
2488,55.253400722512595
2489,55.0372138257592
2490,55.01434220342644
2491,55.01798399549158
2492,55.06107571587412
2493,55.00756992071095
2494,55.057179891845735
2495,55.047634204215335
2496,55.08523153154629
2497,55.02237633615001
2498,55.04500943665136
2499,55.0713621114847
2500,55.011251921809716
2501,55.11143780086187
2502,55.31631706433264
2503,55.01339371779127
2504,55.0345548612145
2505,55.057173778931876
2506,55.00337652611853
2507,55.192732846369
2508,55.000215035435964
2509,55.048718433391244
2510,55.10320278641678
2511,55.01442208419553
2512,55.00355126748619
2513,55.02376359937078
2514,55.088938108454684
2515,55.04000257444817
2516,55.04287465010701
2517,55.03171567934542
2518,55.00667738162367
2519,55.00614135289783
2520,55.07617490139815
2521,55.04087340910743
2522,55.056736742232495
2523,55.17419139748202
2524,55.55873200098955
2525,55.03326698487203
2526,55.03856002748215
2527,55.001466043275116
2528,55.026965067676905
2529,55.0178497145622
2530,55.01727035777553
2531,55.01754026942601
2532,55.011884351255155
2533,55.02192377357305
2534,55.0463055751697
2535,55.09757354092093
2536,684.7182303764866
2537,433.54257944561783
2538,428.3082294494758
2539,133.53392358855154
2540,462.2740874070219
2541,135.63411582129913
2542,633.4303829407672
2543,148.2225898882769
2544,652.6075785964987
2545,150.5039452371973
2546,461.6058070283644
2547,122.39184712444893
2548,684.7182303764779
2549,55.02615923408208
2550,55.01125619592541
2551,55.01729908460322
2552,55.004682813326426
2553,55.00840299139318
2554,55.02072854642889
2555,55.00788997697247
2556,55.02974399618461
2557,55.02708461566934
2558,55.06304604925167
2559,55.12876894946357
2560,55.55873200098953
2561,55.026229108710545
2562,55.009454758172616
2563,55.01127213335827
2564,55.00395976389777
2565,55.0022406467169
2566,55.00466268341149
2567,55.00893770191757
2568,55.00538636729899
2569,55.01079719561281
2570,55.42833776542375
2571,170.85809153182277
2572,611.8534750946926
2573,55.4649556440501
2574,55.07232592057895
2575,55.0650498637061
2576,55.02217189778012
2577,55.036684057773115
2578,55.00407619997161
2579,55.02337037886869
2580,55.19571176838071
2581,55.0299113116728
2582,55.60222294501075
2583,55.04773412074479
2584,55.05882389749054
2585,55.07865824335225
2586,444.13397644479846
2587,55.08794519270889
2588,55.009934689235486
2589,55.15164149907513
2590,55.004477877123804
2591,55.020818900771914
2592,55.03283353036899
2593,55.04419941185445
2594,55.60053406898792
2595,55.0443651470274
2596,55.00542399589612
2597,55.16958710695289
2598,55.00489543010313
2599,55.59227316763565
2600,55.12428008853978
2601,55.02867315013218
2602,55.128412547846054
2603,55.01646665639758
2604,55.1734075813554
2605,55.1625447677295
2606,55.01169370993409
2607,55.00727185793535
2608,55.09589389864127
2609,55.150703147757
2610,55.16232691801929
2611,55.0409043298585
2612,55.16383342543543
2613,55.02480048921
2614,55.01652008211546
2615,55.141759585833746
2616,55.05367447702449
2617,55.17435677040184
2618,55.11115518479694
2619,55.10729534337147
2620,55.02690678246117
2621,55.215316145377926
2622,55.11072296463712
2623,55.05788989452863
2624,55.256808910227285
2625,55.102105779513046
2626,55.04510298207873
2627,55.20164056578555
2628,55.04331911356655
