,Order,Mesh Size,Error,Alpha,Bonus Int,Type
1659,3,0.17433288221999882,0.00013322357365084145,100,15,ehdg
1660,3,0.16102620275609392,5.528187646987755e-05,5,15,ehdg
1661,3,0.16102620275609392,6.92903376172072e-05,10,15,ehdg
1662,3,0.16102620275609392,7.816253482608884e-05,15,15,ehdg
1663,3,0.16102620275609392,8.415078475061166e-05,20,15,ehdg
1664,3,0.16102620275609392,8.868642234427129e-05,25,15,ehdg
1665,3,0.16102620275609392,9.241976637015458e-05,30,15,ehdg
1666,3,0.16102620275609392,9.577211997716883e-05,35,15,ehdg
1667,3,0.16102620275609392,9.87462316140008e-05,40,15,ehdg
1668,3,0.16102620275609392,0.00010156501100314758,45,15,ehdg
1669,3,0.16102620275609392,0.00010427600980329662,50,15,ehdg
1670,3,0.16102620275609392,0.0001069263855663502,55,15,ehdg
1671,3,0.16102620275609392,0.00010949279383240004,60,15,ehdg
1672,3,0.16102620275609392,0.00011194415714910942,65,15,ehdg
1673,3,0.16102620275609392,0.0001145017733494273,70,15,ehdg
1674,3,0.16102620275609392,0.00011692886700361524,75,15,ehdg
1675,3,0.16102620275609392,0.0001194511550024238,80,15,ehdg
1676,3,0.16102620275609392,0.00012188337357593742,85,15,ehdg
1677,3,0.16102620275609392,0.00012427525382440062,90,15,ehdg
1678,3,0.16102620275609392,0.00012674316932609534,95,15,ehdg
1679,3,0.16102620275609392,0.00012924962764289947,100,15,ehdg
1680,3,0.14873521072935114,5.325849633343799e-05,5,15,ehdg
1681,3,0.14873521072935114,5.532250584060636e-05,10,15,ehdg
1682,3,0.14873521072935114,6.251824424945475e-05,15,15,ehdg
1683,3,0.14873521072935114,6.751906940485571e-05,20,15,ehdg
1684,3,0.14873521072935114,7.142064634451603e-05,25,15,ehdg
1685,3,0.14873521072935114,7.473776490383938e-05,30,15,ehdg
1686,3,0.14873521072935114,7.770548373671574e-05,35,15,ehdg
1687,3,0.14873521072935114,8.04382740867897e-05,40,15,ehdg
1688,3,0.14873521072935114,8.300133524833663e-05,45,15,ehdg
1689,3,0.14873521072935114,8.549171833713194e-05,50,15,ehdg
1690,3,0.14873521072935114,8.78870288989494e-05,55,15,ehdg
1691,3,0.14873521072935114,9.023384840264671e-05,60,15,ehdg
1692,3,0.14873521072935114,9.255027621403392e-05,65,15,ehdg
1693,3,0.14873521072935114,9.483167705004397e-05,70,15,ehdg
1694,3,0.14873521072935114,9.710008466150766e-05,75,15,ehdg
1695,3,0.14873521072935114,9.935006908393847e-05,80,15,ehdg
1696,3,0.14873521072935114,0.00010160049305614541,85,15,ehdg
