,Order,Mesh Size,Error,Alpha,Bonus Int
299,1.0,0.5,0.0009408268548384619,46.0,19.0
300,1.0,0.5,5.7910953807731325,51.0,1.0
301,1.0,0.5,0.019849418510420092,51.0,3.0
302,1.0,0.5,0.003912855282569543,51.0,5.0
303,1.0,0.5,0.0017687536862302446,51.0,7.0
304,1.0,0.5,0.0011867701770673172,51.0,9.0
305,1.0,0.5,0.0009633981277044974,51.0,11.0
306,1.0,0.5,0.0008851897368645935,51.0,13.0
307,1.0,0.5,0.00086053765137246,51.0,15.0
308,1.0,0.5,0.0008533048367590705,51.0,17.0
309,1.0,0.5,0.0008514125676103031,51.0,19.0
310,1.0,0.5,0.013608900614617205,56.0,1.0
311,1.0,0.5,0.01907588373952961,56.0,3.0
312,1.0,0.5,0.003607882270921652,56.0,5.0
313,1.0,0.5,0.0016623946598301603,56.0,7.0
314,1.0,0.5,0.0011177783776409828,56.0,9.0
315,1.0,0.5,0.0009022964831112715,56.0,11.0
316,1.0,0.5,0.0008232276031922782,56.0,13.0
317,1.0,0.5,0.0007966669888697256,56.0,15.0
318,1.0,0.5,0.0007882921455862156,56.0,17.0
319,1.0,0.5,0.000785943247455342,56.0,19.0
320,1.0,0.5,1.077304378382811,61.0,1.0
321,1.0,0.5,0.018303054480327215,61.0,3.0
322,1.0,0.5,0.003355278266431265,61.0,5.0
323,1.0,0.5,0.001572835392589126,61.0,7.0
324,1.0,0.5,0.0010618381435594322,61.0,9.0
325,1.0,0.5,0.0008558557706472082,61.0,11.0
326,1.0,0.5,0.0007779906312286141,61.0,13.0
327,1.0,0.5,0.0007508035815345096,61.0,15.0
328,1.0,0.5,0.0007419092855112625,61.0,17.0
329,1.0,0.5,0.0007393606449867077,61.0,19.0
330,1.0,0.5,3.057716419337519,66.0,1.0
331,1.0,0.5,0.017535949113496267,66.0,3.0
332,1.0,0.5,0.0031432660729493844,66.0,5.0
333,1.0,0.5,0.0014967004305553124,66.0,7.0
334,1.0,0.5,0.0010165628322064734,66.0,9.0
335,1.0,0.5,0.0008212926911671282,66.0,11.0
336,1.0,0.5,0.0007461966110782672,66.0,13.0
337,1.0,0.5,0.0007193619242568877,66.0,15.0
338,1.0,0.5,0.0007104185168034977,66.0,17.0
339,1.0,0.5,0.0007078573860459026,66.0,19.0
340,1.0,0.5,0.7233839129019628,71.0,1.0
341,1.0,0.5,0.01677736039636754,71.0,3.0
342,1.0,0.5,0.0029633780790253327,71.0,5.0
343,1.0,0.5,0.0014317232196540046,71.0,7.0
344,1.0,0.5,0.000980301227397253,71.0,9.0
345,1.0,0.5,0.0007965397832423491,71.0,11.0
346,1.0,0.5,0.0007253038440919713,71.0,13.0
347,1.0,0.5,0.0006995145621520989,71.0,15.0
348,1.0,0.5,0.0006908526457332284,71.0,17.0
349,1.0,0.5,0.0006884053160332874,71.0,19.0
350,1.0,0.5,3.272817195888893,76.0,1.0
351,1.0,0.5,0.01602908574386197,76.0,3.0
352,1.0,0.5,0.0028094399744461023,76.0,5.0
353,1.0,0.5,0.0013763582756820157,76.0,7.0
354,1.0,0.5,0.0009518743862407953,76.0,9.0
355,1.0,0.5,0.0007799978673456007,76.0,11.0
356,1.0,0.5,0.0007132703499763952,76.0,13.0
357,1.0,0.5,0.0006889551475295732,76.0,15.0
358,1.0,0.5,0.0006807782933663903,76.0,17.0
